iteration,series,model,train_size,n_train,r2,rmse,pearson,spearman,fit_seconds
iteration_1,221,rf,2000,2000,0.6927597908961707,13.394098678913942,0.8326846867333616,0.8262619459381921,0.471
iteration_1,221,mlp,2000,2000,0.6320176487276977,14.658447072222517,0.7995827813437844,0.7975917017580578,8.749
iteration_1,221,cnn,2000,2000,0.6742446722771602,13.791777173255756,0.8239658798224805,0.819116441928034,4.505
iteration_1,227,rf,250,250,0.4821044576690583,20.34828173607004,0.694477841860698,0.7328907302021228,0.101
iteration_1,227,mlp,250,250,0.2058880103259189,25.19692435764466,0.4804999994738813,0.4985065321770202,0.572
iteration_1,227,cnn,250,250,0.4452291383524567,21.060247798625888,0.6992609029263374,0.7401377154129601,0.506
iteration_1,227,rf,500,500,0.590900961050079,18.08509878280241,0.7690006143376013,0.7938390948559543,0.142
iteration_1,227,mlp,500,500,0.3409731186694711,22.95399170848945,0.6135501762835747,0.6472466222503444,1.383
iteration_1,227,cnn,500,500,0.5711742878304445,18.515995408124127,0.7734523204647247,0.7974343990769347,1.105
iteration_1,227,rf,1000,1000,0.649513450993696,16.73949427830978,0.805937950706276,0.8284790887704214,0.26
iteration_1,227,mlp,1000,1000,0.4089275928021544,21.738371107085303,0.6680078265994541,0.7061171697621618,3.086
iteration_1,227,cnn,1000,1000,0.6439367281739685,16.872142888412952,0.8160101156725259,0.835374809245543,2.247
iteration_1,227,rf,2000,2000,0.7633750842418147,13.7542493005734,0.8749238668587791,0.8859109582304501,0.5
iteration_1,227,mlp,2000,2000,0.6575928922729821,16.545429341376547,0.815191266992182,0.8335662708899394,4.781
iteration_1,227,cnn,2000,2000,0.8013706607101005,12.60167731436281,0.8952820080316445,0.888167826701902,4.947
iteration_1,247,rf,250,250,0.4146962133015556,18.69505400873259,0.6566256194000069,0.6481273256315391,0.109
iteration_1,247,mlp,250,250,0.3133167085017529,20.249499683554102,0.5706062305293633,0.5630338877435915,0.791
iteration_1,247,cnn,250,250,0.5023167827218087,17.239019270580037,0.7211156453388561,0.720684275742192,0.665
iteration_1,247,rf,500,500,0.5256727246190955,16.829650867023737,0.7343870585943792,0.720993454940411,0.14
iteration_1,247,mlp,500,500,0.4932922107181339,17.3946160662297,0.7105874296804956,0.7106048635335828,1.387
iteration_1,247,cnn,500,500,0.5677998243252292,16.064918503955063,0.7612338684027554,0.7563882554832035,1.031
iteration_1,247,rf,1000,1000,0.5802459285148247,15.831917419542004,0.7633345618215913,0.7523723328396686,0.25
iteration_1,247,mlp,1000,1000,0.5489800076262535,16.410958750150126,0.7605299100515694,0.7632424942703899,2.789
iteration_1,247,cnn,1000,1000,0.6515778866467539,14.42410624114029,0.8123320533154503,0.8094609516041716,2.341
iteration_1,247,rf,2000,2000,0.7085686736188564,13.19180350183986,0.8436912981257831,0.8350633740700351,0.493
iteration_1,247,mlp,2000,2000,0.6799251265233006,13.824895220757806,0.8272398614035702,0.8237736488017305,4.016
iteration_1,247,cnn,2000,2000,0.740447231653557,12.449413439064797,0.8650363376287573,0.8592353955841375,4.868
iteration_1,255,rf,250,250,0.43050999211744,18.79153499256797,0.6740157910339916,0.6720889248653484,0.106
iteration_1,255,mlp,250,250,-0.0036511686677616,24.946556149335663,0.1653646573933919,0.28426894228139,0.363
iteration_1,255,cnn,250,250,0.5111576705409084,17.410193792929558,0.7203207012866291,0.7147003848640167,0.614
iteration_1,255,rf,500,500,0.5859131914134977,16.02377730438335,0.7767646384838044,0.7709645843899541,0.146
iteration_1,255,mlp,500,500,0.3239489426491992,20.4742947424956,0.5739006492217917,0.5811015405975942,0.952
iteration_1,255,cnn,500,500,0.594641440723217,15.85400083235892,0.7761992259983757,0.778683953626909,1.311
iteration_1,255,rf,1000,1000,0.6784132002836729,14.121092884597491,0.8286182205173054,0.8186245772647385,0.248
iteration_1,255,mlp,1000,1000,0.552091867687662,16.665320745328533,0.7525315440491354,0.7604492715572259,3.097
iteration_1,255,cnn,1000,1000,0.6748572362774541,14.19895063399099,0.8319824088382697,0.8279805399088723,2.717
iteration_1,255,rf,2000,2000,0.7802270518690031,11.67364063754187,0.8868350692519401,0.8765990481855064,0.473
iteration_1,255,mlp,2000,2000,0.6588195227763978,14.54491839517944,0.8181112215034427,0.8192729651102569,6.369
iteration_1,255,cnn,2000,2000,0.7795800274762281,11.69081194835,0.8859539671945023,0.8814081042561658,5.403
iteration_1,277,rf,250,250,0.2395063593078872,16.953030136356638,0.4916340509043019,0.4865277877810012,0.102
iteration_1,277,mlp,250,250,0.0569215212053496,18.87875966692094,0.4262946272218364,0.4201594787576448,0.432
iteration_1,277,cnn,250,250,0.2747711749266037,16.555300543071795,0.5746369840362581,0.5329409442460568,0.597
iteration_1,277,rf,500,500,0.365305110877379,15.48752574176081,0.6057766694358542,0.60592680738759,0.136
iteration_1,277,mlp,500,500,0.3003721036506349,16.260470189734708,0.5560667894356042,0.5413696967521864,1.016
iteration_1,277,cnn,500,500,0.4192606278729787,14.814608396083472,0.6618094105137441,0.6373156801746175,1.331
iteration_1,277,rf,1000,1000,0.4876178416727892,13.9154270850566,0.7000639319716142,0.6965223888960645,0.259
iteration_1,277,mlp,1000,1000,0.4120281348765227,14.906573069663365,0.6677031363200241,0.6450951635978643,2.122
iteration_1,277,cnn,1000,1000,0.5788678460197252,12.6156241390066,0.7616660770977376,0.7336546508384217,2.636
iteration_1,277,rf,2000,2000,0.6331850076292007,11.773974191490854,0.7980426557586318,0.7943996295577027,0.487
iteration_1,277,mlp,2000,2000,0.6300317900435426,11.824471661406053,0.8061003306775909,0.794327378437415,4.991
iteration_1,277,cnn,2000,2000,0.7029562286977109,10.595214799281823,0.839856557917097,0.8303404421228816,5.42
iteration_1,284,rf,250,250,0.6319659311329835,16.192971372617304,0.8001604266781255,0.7508212614507739,0.102
iteration_1,284,mlp,250,250,0.3953312388511153,20.75588724263785,0.6793723068617791,0.6732551052648738,1.226
iteration_1,284,cnn,250,250,0.658594716264719,15.59615905467118,0.8203496123829436,0.7740569505091757,0.58
iteration_1,284,rf,500,500,0.7034382840286771,14.53583817867445,0.8391740275594108,0.806164083713545,0.13
iteration_1,284,mlp,500,500,0.4919355144617394,19.02575743973681,0.7035775555862127,0.6901723691585819,1.048
iteration_1,284,cnn,500,500,0.7065269464147474,14.459945363425613,0.8487775204200254,0.8181353031997244,1.262
iteration_1,284,rf,1000,1000,0.7559817709666045,13.185411010053627,0.8701912205937612,0.8416598240731936,0.243
iteration_1,284,mlp,1000,1000,0.576328659407437,17.373890500261457,0.7749688934301076,0.7518944758765285,5.422
iteration_1,284,cnn,1000,1000,0.7295561564210111,13.8810106143372,0.8632710009688235,0.8320699491964877,2.648
iteration_1,284,rf,2000,2000,0.8077559916439662,11.703316311183276,0.8991827730207105,0.8765955410996397,0.448
iteration_1,284,mlp,2000,2000,0.7664574107747606,12.899283326809396,0.8781265714809141,0.858841286103655,18.572
iteration_1,284,cnn,2000,2000,0.8001960708187599,11.931211621341928,0.8988687384533951,0.8802521491537997,5.298
iteration_1,299,rf,250,250,0.3178517599881197,21.14667036266492,0.5653546302211713,0.5274136626124648,0.114
iteration_1,299,mlp,250,250,0.2931627419565451,21.525950178158208,0.5419993168720315,0.5171838434992332,0.71
iteration_1,299,cnn,250,250,0.3164797922267619,21.16792525647398,0.5876773024316932,0.5606385557453372,0.661
iteration_1,299,rf,500,500,0.4155895199943663,19.573189991505924,0.6452983372403557,0.6198582769833593,0.142
iteration_1,299,mlp,500,500,0.3131170411741678,21.21993185904801,0.5651541818057046,0.5369101335163916,1.515
iteration_1,299,cnn,500,500,0.4143965315757342,19.593157707024048,0.6711990911162682,0.6567531127351307,1.379
iteration_1,299,rf,1000,1000,0.5645619147876053,16.895296580400057,0.7535089771201225,0.7521297135475677,0.278
iteration_1,299,mlp,1000,1000,0.4325154782610788,19.28766366541517,0.6752858676302557,0.6810704533062844,2.703
iteration_1,299,cnn,1000,1000,0.6142604376858343,15.901925178778535,0.7938755144574045,0.7891179348952105,2.632
iteration_1,299,rf,2000,2000,0.6777702384790114,14.534009474206256,0.824765048180979,0.8222158891185111,0.492
iteration_1,299,mlp,2000,2000,0.5823584849206204,16.54643529396945,0.76593199328378,0.7693145563426306,3.697
iteration_1,299,cnn,2000,2000,0.6959543573375881,14.117961912911516,0.8387013013053513,0.8360690404923234,5.477
iteration_1,314,rf,250,250,0.3335085566434794,17.941631094833532,0.5887390915845918,0.5824971532861503,0.117
iteration_1,314,mlp,250,250,0.2493147930007018,19.041167021850185,0.5166115271056742,0.5112808361297624,0.99
iteration_1,314,cnn,250,250,0.3048478880907893,18.323336482999046,0.595926407428851,0.5930879190402459,0.813
iteration_1,314,rf,500,500,0.4079589543173275,16.909880642080374,0.6450189646340947,0.6341749348123995,0.155
iteration_1,314,mlp,500,500,0.2354660460969715,19.21600143587348,0.5304051697745189,0.523060137266624,1.55
iteration_1,314,cnn,500,500,0.3694963195528875,17.450522966542316,0.6552569022144166,0.6503750420316702,1.347
iteration_1,314,rf,1000,1000,0.52225815797979,15.190122404914222,0.7235940561177319,0.70172741230569,0.254
iteration_1,314,mlp,1000,1000,0.4028465478128292,16.982733999738347,0.639206850566011,0.6341095147542767,1.813
iteration_1,314,cnn,1000,1000,0.5862594068912964,14.136070420298225,0.7713197340459759,0.7652558840436072,2.754
iteration_1,314,rf,2000,2000,0.6611958002158913,12.792016950802552,0.814468519967396,0.8084294026906349,0.488
iteration_1,314,mlp,2000,2000,0.5234217491431261,15.171612546488754,0.7267004271752291,0.7273424754047465,4.511
iteration_1,314,cnn,2000,2000,0.6939982191601878,12.157005428398689,0.8361992145850993,0.8346895333192742,5.488
iteration_1,321,rf,250,250,0.5170293062271268,17.586059878006374,0.7198275163004941,0.717006252433769,0.112
iteration_1,321,mlp,250,250,0.3058330556801607,21.083374474534526,0.5609240634744719,0.5501472211998528,0.673
iteration_1,321,cnn,250,250,0.541346239998423,17.137625064494042,0.7417451466105242,0.7455932934918168,0.638
iteration_1,321,rf,500,500,0.5921541323825026,16.16055200788171,0.769713883551013,0.7743075132968377,0.149
iteration_1,321,mlp,500,500,0.4563710313896058,18.657757907771817,0.7027890093805698,0.7009511455980596,2.834
iteration_1,321,cnn,500,500,0.5953074834434908,16.09795632841272,0.7800489059569331,0.7782983771245794,1.433
iteration_1,321,rf,1000,1000,0.6543224656379849,14.877971959358426,0.8103238636287038,0.8064671090446989,0.258
iteration_1,321,mlp,1000,1000,0.532882234871253,17.29503121809049,0.7303402364083584,0.7284991844581016,1.638
iteration_1,321,cnn,1000,1000,0.6675379821978416,14.590802410582684,0.8214195515487305,0.8173896105787436,3.155
iteration_1,321,rf,2000,2000,0.7578096082343053,12.45336201046437,0.8720401339326265,0.8725572889086977,0.505
iteration_1,321,mlp,2000,2000,0.7594810060258782,12.41031621245516,0.8740699289019426,0.872388379322306,14.569
iteration_1,321,cnn,2000,2000,0.8031654553889048,11.226873208961695,0.8974860660054733,0.8967752003770557,5.872
iteration_1,329,rf,250,250,0.223899839515847,19.912999776822705,0.4800080541729712,0.5209740738526534,0.123
iteration_1,329,mlp,250,250,0.098014436178069,21.467308410592707,0.3375288394674006,0.3712909782052886,0.656
iteration_1,329,cnn,250,250,0.2312351229659741,19.81867285624802,0.5292146593247149,0.5571053405229769,0.711
iteration_1,329,rf,500,500,0.3528055365902166,18.184241852627945,0.6002958945477646,0.6236481668319446,0.155
iteration_1,329,mlp,500,500,0.2251417907014271,19.897060548372725,0.4810929380131264,0.49869677951383,1.226
iteration_1,329,cnn,500,500,0.3314098987145476,18.48237482155814,0.6274887061916752,0.6467938639444797,1.396
iteration_1,329,rf,1000,1000,0.4332445945864877,17.016711569577645,0.6599984527096896,0.6803936759240825,0.28
iteration_1,329,mlp,1000,1000,0.2566353801803562,19.4885149166314,0.5195594357874508,0.5420852801518298,2.217
iteration_1,329,cnn,1000,1000,0.4082360070602174,17.388097643152488,0.6637499163259053,0.684458959597186,2.614
iteration_1,329,rf,2000,2000,0.627954907324495,13.787184663711978,0.795702824459988,0.7983181296079325,0.502
iteration_1,329,mlp,2000,2000,0.4745874678147614,16.384304699385012,0.6992801752948792,0.7026615199370033,4.868
iteration_1,329,cnn,2000,2000,0.5872580766386779,14.521687746352402,0.7780222125675671,0.7761145888995238,5.385
iteration_1,340,rf,250,250,0.368512520518408,21.01109916833191,0.6127624456810603,0.6057285513325757,0.119
iteration_1,340,mlp,250,250,0.0506717045124628,25.761705620219622,0.4456824324921972,0.4425835605843407,1.536
iteration_1,340,cnn,250,250,0.4062215156935617,20.37410916744052,0.6541487745527683,0.6491650609077151,0.687
iteration_1,340,rf,500,500,0.4741338529785599,19.17361520650649,0.6936018665891361,0.6942140205526947,0.168
iteration_1,340,mlp,500,500,0.3339481636384231,21.57845843505264,0.6061397566643503,0.6175488895260066,1.686
iteration_1,340,cnn,500,500,0.450015696490589,19.6083724690892,0.6904493985705933,0.6917327861529128,1.33
iteration_1,340,rf,1000,1000,0.5955233453008011,16.815629526433717,0.7774608315092675,0.7806715842619899,0.265
iteration_1,340,mlp,1000,1000,0.4648862935418195,19.341468199488467,0.7012463384166558,0.710919716497423,2.81
iteration_1,340,cnn,1000,1000,0.6473433658577077,15.70154649408537,0.8086826194455645,0.8152444309612551,2.767
iteration_1,340,rf,2000,2000,0.6899894077737916,14.721588253372603,0.831838445972944,0.8385167820021217,0.517
iteration_1,340,mlp,2000,2000,0.6309428488045794,16.062502673713112,0.8045623640322775,0.8054288543215473,22.358
iteration_1,340,cnn,2000,2000,0.7464247435227722,13.314345950399542,0.8668869908017186,0.8730409185163455,4.831
iteration_1,343,rf,250,250,0.2592029559336486,21.643382278165813,0.5262288091454875,0.5171045218172281,0.098
iteration_1,343,mlp,250,250,0.0795125031856691,24.12595185274693,0.3751739614546915,0.3669002526355028,0.407
iteration_1,343,cnn,250,250,0.1240694245140925,23.534791384132728,0.5067895018678221,0.5027672242428864,0.516
iteration_1,343,rf,500,500,0.3268241959406476,20.631925397423803,0.574207914189019,0.5718805559237828,0.142
iteration_1,343,mlp,500,500,0.2527381062677818,21.737616771656096,0.5125077034859464,0.506698871805628,1.115
iteration_1,343,cnn,500,500,0.3189020896327134,20.7529712214113,0.6251369724020376,0.6218005860435678,1.194
iteration_1,343,rf,1000,1000,0.5098660798873818,17.604872719157786,0.7192207658017478,0.7154353063672433,0.261
iteration_1,343,mlp,1000,1000,0.2980925315452251,21.06761831660436,0.5683850293510879,0.5662157360508466,1.725
iteration_1,343,cnn,1000,1000,0.5486742809422824,16.893535597483762,0.7531043290802144,0.7479237109296649,2.548
iteration_1,343,rf,2000,2000,0.638905139172241,15.11075498278086,0.8025483860143934,0.7977043935762217,0.461
iteration_1,343,mlp,2000,2000,0.5690592477279532,16.50761352392995,0.7709863190455781,0.7699784496430458,20.368
iteration_1,343,cnn,2000,2000,0.6743680308741666,14.34957464069938,0.8260257241817126,0.8240567547736589,5.359
iteration_1,344,rf,250,250,0.7763127563239588,14.98765104700436,0.8823094353331136,0.8803963231047208,0.099
iteration_1,344,mlp,250,250,0.5311642310938117,21.69818126360022,0.7461391673354296,0.7571725742843763,1.584
iteration_1,344,cnn,250,250,0.7925974475462482,14.431783740783583,0.8910074817411588,0.8884170659008439,0.572
iteration_1,344,rf,500,500,0.8071095578851719,13.917727152982376,0.9000156414778281,0.8936662213590576,0.142
iteration_1,344,mlp,500,500,0.6509945037557365,18.721002322871552,0.8073843527058041,0.8155362387285255,0.968
iteration_1,344,cnn,500,500,0.8098915923345895,13.816995815797965,0.9060563485284268,0.9039663135855118,1.243
iteration_1,344,rf,1000,1000,0.8143136061900648,13.655355310905552,0.9032184273689589,0.8992346833594426,0.251
iteration_1,344,mlp,1000,1000,0.7661613094023584,15.323964922828589,0.8787176550549525,0.8784202071630025,4.01
iteration_1,344,cnn,1000,1000,0.8584143291775309,11.924017791399734,0.928008141125836,0.9239732866326192,2.753
iteration_1,344,rf,2000,2000,0.8883810508473003,10.587219780280655,0.9436870300618794,0.9403050346010896,0.492
iteration_1,344,mlp,2000,2000,0.8428064514956509,12.56406929147515,0.9210389978168696,0.9206598561801328,7.265
iteration_1,344,cnn,2000,2000,0.8981371187364601,10.113953256370309,0.9487316340320088,0.9422447046304177,5.299
iteration_1,349,rf,250,250,0.2622014400819755,21.08312749111275,0.516407872239647,0.5049779777913157,0.104
iteration_1,349,mlp,250,250,0.1109913761375652,23.142971488446776,0.4009900956178235,0.4083781941277417,0.771
iteration_1,349,cnn,250,250,0.2330278377017849,21.495914894971925,0.5371245119904413,0.5278574716262077,0.528
iteration_1,349,rf,500,500,0.381992677908271,19.295806870106794,0.6265884080289214,0.6222326436535707,0.14
iteration_1,349,mlp,500,500,0.1467952457957526,22.67215315936124,0.4967587676297031,0.4940509833942663,1.916
iteration_1,349,cnn,500,500,0.3940838715493164,19.10611510297763,0.6515172118006332,0.6452278574034875,1.393
iteration_1,349,rf,1000,1000,0.5048914578734287,17.270954618595635,0.7133722246545653,0.7115119349568705,0.22
iteration_1,349,mlp,1000,1000,0.3644346054379,19.567991663352355,0.6567225291817824,0.6486039579707079,4.868
iteration_1,349,cnn,1000,1000,0.5532093999392862,16.40658327156134,0.7601609673276778,0.7589523134951013,2.656
iteration_1,349,rf,2000,2000,0.6472984709228174,14.577055409793449,0.8066663521008585,0.8050021110212373,0.421
iteration_1,349,mlp,2000,2000,0.5710926519709647,16.074885074954345,0.7692436699752954,0.7627331577399903,7.269
iteration_1,349,cnn,2000,2000,0.6504767643135925,14.511227788533825,0.816696610254966,0.8164782121504189,5.391
iteration_1,355,rf,250,250,0.4924530701005387,18.637655792551005,0.7067974927009685,0.6840532632519358,0.101
iteration_1,355,mlp,250,250,0.3927234171963117,20.386677438974218,0.6546239464103665,0.6373062823367083,0.791
iteration_1,355,cnn,250,250,0.5679732057524891,17.19525123125261,0.766653385409394,0.7476200681068835,0.669
iteration_1,355,rf,500,500,0.6719504678370551,14.983832017829949,0.8218577555728113,0.8075707510763365,0.131
iteration_1,355,mlp,500,500,0.5609556653229901,17.33434248550871,0.7514652986089465,0.7342338189194173,1.148
iteration_1,355,cnn,500,500,0.6891432449313878,14.585903596035394,0.8344777209055565,0.8202878202878203,1.215
iteration_1,355,rf,1000,1000,0.7400050766649491,13.339379191920733,0.8613118634591111,0.8500548816354914,0.233
iteration_1,355,mlp,1000,1000,0.6340663356277775,15.825387993984435,0.8033288734928733,0.790626688699711,2.206
iteration_1,355,cnn,1000,1000,0.7306132696520089,13.57817131219868,0.8664061425722582,0.8569920978643089,2.631
iteration_1,355,rf,2000,2000,0.8091669297260735,11.428257124259666,0.8999478581445663,0.8931547853324396,0.429
iteration_1,355,mlp,2000,2000,0.7354807318646643,13.454942322737104,0.8648445596704956,0.8576924966377298,8.729
iteration_1,355,cnn,2000,2000,0.7892609692684326,12.009520651820711,0.8923448885816117,0.8831062035930191,5.158
iteration_1,359,rf,250,250,0.4250353171327542,18.595478065298074,0.6560038263198174,0.6571976895592501,0.097
iteration_1,359,mlp,250,250,-0.0106320100211398,24.653767062057835,0.4995975972527438,0.5106049635825393,0.381
iteration_1,359,cnn,250,250,0.5340140754083913,16.740682619083834,0.738935511343184,0.7312562669008132,0.612
iteration_1,359,rf,500,500,0.5406129657844077,16.62172643130608,0.738317431258867,0.7384918223013452,0.144
iteration_1,359,mlp,500,500,0.4468427827387812,18.239421305463782,0.695270942676382,0.6874456412987261,1.562
iteration_1,359,cnn,500,500,0.6446973935979581,14.617932769323458,0.8107749178580533,0.8154910680603198,1.093
iteration_1,359,rf,1000,1000,0.6466373944048474,14.57797018864717,0.8057400053108394,0.7991523487004758,0.234
iteration_1,359,mlp,1000,1000,0.5562007247788318,16.337291489507304,0.752541325130933,0.7411595283682166,1.951
iteration_1,359,cnn,1000,1000,0.739355992925823,12.520181806414168,0.8632401999550068,0.8533561064900216,2.455
iteration_1,359,rf,2000,2000,0.7441718901439611,12.403975350690963,0.8637293056031936,0.8655917538123793,0.441
iteration_1,359,mlp,2000,2000,0.6691238912218793,14.106506336858889,0.832998115771966,0.8280162313414475,7.393
iteration_1,359,cnn,2000,2000,0.8024568826393466,10.899779564821424,0.897617513335919,0.8931454183419406,5.367
iteration_1,379,rf,250,250,0.298075386638996,20.55909167787925,0.5501866382045633,0.5822327555419943,0.12
iteration_1,379,mlp,250,250,0.2243692369484751,21.61156414790283,0.5128972597756991,0.5282587060794017,0.92
iteration_1,379,cnn,250,250,0.290462776546505,20.670276187533545,0.5916468388233019,0.6240159910173774,0.681
iteration_1,379,rf,500,500,0.4029477966608185,18.96115725749089,0.6364197541735808,0.6514962456455683,0.137
iteration_1,379,mlp,500,500,0.3448261219944908,19.86264013479116,0.5983514543259729,0.5960876711734273,1.332
iteration_1,379,cnn,500,500,0.4187629820701704,18.70834285843713,0.6839815779517915,0.7039410038583287,1.086
iteration_1,379,rf,1000,1000,0.5357849048831134,16.719308706796024,0.734166896585228,0.7377748765417588,0.258
iteration_1,379,mlp,1000,1000,0.4781317613464295,17.727158203004034,0.7078864474047296,0.699510411663248,4.175
iteration_1,379,cnn,1000,1000,0.5263115797273596,16.88904417017693,0.7394527805430271,0.7339271117428776,2.707
iteration_1,379,rf,2000,2000,0.621761493788128,15.091817934283736,0.7902736915370291,0.7909716187122825,0.496
iteration_1,379,mlp,2000,2000,0.555216923487843,16.365633256344516,0.7575932388536675,0.7410961551950201,9.8
iteration_1,379,cnn,2000,2000,0.6164104675049542,15.19819670704364,0.8067086852736363,0.7949936040308357,5.444
iteration_1,380,rf,250,250,0.3372132448332933,19.21172558829561,0.6087435307450345,0.5933431883503955,0.099
iteration_1,380,mlp,250,250,0.2147676356602232,20.9111809374211,0.4682287038029412,0.4815748431802957,0.725
iteration_1,380,cnn,250,250,0.4120407515831421,18.094770417110976,0.6572382745677144,0.6538564143164675,0.59
iteration_1,380,rf,500,500,0.4213050293140413,17.951647764152934,0.6568142463049578,0.6497891576695515,0.151
iteration_1,380,mlp,500,500,0.3105395904849285,19.594497508946013,0.582436060260311,0.6048181513677539,1.761
iteration_1,380,cnn,500,500,0.4701305383551792,17.17765631666864,0.7033713979052435,0.6992922592364093,1.374
iteration_1,380,rf,1000,1000,0.5402790045766374,16.00024502429812,0.7368348218048415,0.7266961550376924,0.225
iteration_1,380,mlp,1000,1000,0.4230780071510895,17.92412697096205,0.6780983890590119,0.6855366093580785,2.521
iteration_1,380,cnn,1000,1000,0.5593684170886097,15.66452663505178,0.7593513713963346,0.7549690464779446,2.25
iteration_1,380,rf,2000,2000,0.6546724244745435,13.867401634227791,0.8108285733405695,0.8000623240825816,0.412
iteration_1,380,mlp,2000,2000,0.5637768352797037,15.585969652131451,0.7638026887823759,0.7608314158389887,8.544
iteration_1,380,cnn,2000,2000,0.6944006082841079,13.045349142074944,0.8385775330443412,0.8381367780269712,5.103
iteration_1,382,rf,250,250,0.3672287917185654,18.776448372550668,0.638513560594135,0.6665216661211711,0.104
iteration_1,382,mlp,250,250,0.2076143359043188,21.011564813788176,0.5015589356788781,0.51963335978395,0.967
iteration_1,382,cnn,250,250,0.4273532684780655,17.862139858913196,0.6581221977207479,0.6898091078244507,0.595
iteration_1,382,rf,500,500,0.4567897637418319,17.396988044049905,0.6901024502645997,0.710683380970598,0.126
iteration_1,382,mlp,500,500,0.2572287218183404,20.343123861180707,0.5618958875096938,0.56872076421607,0.732
iteration_1,382,cnn,500,500,0.5368879830327917,16.063238868039246,0.7375960954143621,0.7627454442105723,1.156
iteration_1,382,rf,1000,1000,0.5675251853507555,15.52281576460489,0.767655853959976,0.8000893991995074,0.238
iteration_1,382,mlp,1000,1000,0.4423623580614182,17.626501952322634,0.6818004715786825,0.7051946092005591,2.312
iteration_1,382,cnn,1000,1000,0.615406109764385,14.638321548115972,0.7873856764628397,0.807238344483313,2.301
iteration_1,382,rf,2000,2000,0.6975753782099464,12.980716515206602,0.8406696615402337,0.8541741426154743,0.421
iteration_1,382,mlp,2000,2000,0.6366101696464561,14.22906872577724,0.8040474828419173,0.8204827671589647,5.05
iteration_1,382,cnn,2000,2000,0.7501698630208834,11.79811175056425,0.8670664344027122,0.8703580215157789,5.156
iteration_1,384,rf,250,250,0.5089623817255435,16.99388970680172,0.7143519986735147,0.7255776219911128,0.104
iteration_1,384,mlp,250,250,0.315681167314393,20.06155806038961,0.5919659087195163,0.6148784099609139,1.125
iteration_1,384,cnn,250,250,0.5448792754174345,16.36058087653059,0.7433835745656958,0.7590339619346954,0.571
iteration_1,384,rf,500,500,0.5715367637401455,15.874212689523333,0.7624910786667685,0.7707837848705706,0.147
iteration_1,384,mlp,500,500,0.4185652651143319,18.492085784518743,0.6541704241448458,0.6629694362735222,0.937
iteration_1,384,cnn,500,500,0.5426114602757768,16.401291688081987,0.7529751292176015,0.7622704866287895,1.28
iteration_1,384,rf,1000,1000,0.6234573407200743,14.88135598132659,0.7933524373057904,0.7982066055364131,0.23
iteration_1,384,mlp,1000,1000,0.5404589482884856,16.43983937284278,0.7421867072450455,0.7499580260842702,2.755
iteration_1,384,cnn,1000,1000,0.665318038492841,14.029802770481268,0.8228444294569971,0.8284641912130125,2.544
iteration_1,384,rf,2000,2000,0.7297359983766708,12.60751560501074,0.8575842239488687,0.8626557116976055,0.453
iteration_1,384,mlp,2000,2000,0.6896339585153484,13.510533900927896,0.8354978152670058,0.8477495265342306,5.289
iteration_1,384,cnn,2000,2000,0.7497773771222258,12.131058556007703,0.8709401968763444,0.8800593679064083,5.214
iteration_1,387,rf,250,250,0.4151426905479686,19.13517344856837,0.650693323538859,0.6256645238525103,0.094
iteration_1,387,mlp,250,250,0.2359232456553366,21.871367389462208,0.5030263482914336,0.487448507012235,0.871
iteration_1,387,cnn,250,250,0.4132823573778881,19.16558217782577,0.6546468666491256,0.6199232936054099,0.537
iteration_1,387,rf,500,500,0.5292155630208806,17.16795202505645,0.7282779996986626,0.6955950348875083,0.146
iteration_1,387,mlp,500,500,0.3015592194551708,20.91087648109428,0.6307323030779323,0.645241888525043,3.026
iteration_1,387,cnn,500,500,0.5060722422919672,17.584869869528788,0.7296648550745073,0.7038516672482489,1.301
iteration_1,387,rf,1000,1000,0.5982432415905046,15.8594834409301,0.7743049460550109,0.7433700970036848,0.245
iteration_1,387,mlp,1000,1000,0.5000935546187194,17.690976691220786,0.715132889653725,0.7046900711063795,2.532
iteration_1,387,cnn,1000,1000,0.5332892414707813,17.09351385475249,0.7466714982885466,0.7203019029112474,2.339
iteration_1,387,rf,2000,2000,0.7269920578842315,13.07359667968302,0.8530190967635572,0.8372581594184588,0.477
iteration_1,387,mlp,2000,2000,0.646716885734379,14.87198306567064,0.8178217561867174,0.8049184809230698,5.158
iteration_1,387,cnn,2000,2000,0.7394921014102265,12.770793719243532,0.8627582678669028,0.8506591674161339,5.118
iteration_2,1,rf,250,250,0.4054503941361738,19.781259513679448,0.6416902425602433,0.6449239941162566,0.111
iteration_2,1,mlp,250,250,0.2660268522508545,21.978597645515244,0.5992616053020526,0.611203919163094,1.022
iteration_2,1,cnn,250,250,0.3479473404872255,20.71577703773871,0.6495006014500921,0.6607967009154493,0.587
iteration_2,1,rf,500,500,0.5014933649122792,18.11320758528504,0.7122826238377428,0.7217548690231964,0.137
iteration_2,1,mlp,500,500,0.4269398854485277,19.420481078700675,0.6660289108357635,0.6743579186696982,1.131
iteration_2,1,cnn,500,500,0.508948899384256,17.977249139876488,0.7290436599107604,0.7375954287543088,1.206
iteration_2,1,rf,1000,1000,0.6128176604454036,15.963115746153951,0.7872882479095016,0.7913584713529135,0.221
iteration_2,1,mlp,1000,1000,0.5141785524562998,17.881264801091067,0.7532078026853573,0.7664487501750221,2.951
iteration_2,1,cnn,1000,1000,0.5479014763310942,17.249497070236345,0.7678536354610117,0.777073095925484,2.405
